x,y
53.975366,139.047945
53.938251,139.081851
53.901115,139.115733
53.863957,139.149591
53.826778,139.183427
53.789577,139.217239
53.752356,139.251028
53.715113,139.284793
53.677849,139.318535
53.640563,139.352253
53.603257,139.385948
53.565929,139.419620
53.528581,139.453268
53.491211,139.486893
53.453820,139.520494
53.416408,139.554071
53.378974,139.587625
53.341520,139.621156
53.304045,139.654663
53.266548,139.688147
53.229031,139.721606
53.191492,139.755043
53.153933,139.788456
53.116353,139.821845
53.078751,139.855210
53.041129,139.888552
53.003485,139.921870
52.965821,139.955165
52.928136,139.988436
52.890430,140.021683
52.852703,140.054906
52.814955,140.088106
52.777186,140.121282
52.739397,140.154435
52.701587,140.187563
52.663755,140.220668
52.625904,140.253749
52.588031,140.286806
52.550137,140.319840
52.512223,140.352849
52.474288,140.385835
52.436332,140.418797
52.398356,140.451735
52.360359,140.484649
52.322341,140.517540
52.284303,140.550406
52.246244,140.583249
52.208164,140.616067
52.170064,140.648862
52.131943,140.681633
52.093801,140.714379
52.055639,140.747102
52.017457,140.779801
51.979253,140.812476
51.941030,140.845127
51.902786,140.877753
51.864521,140.910356
51.826236,140.942935
51.787930,140.975489
51.749604,141.008020
51.711257,141.040526
51.672891,141.073009
51.634503,141.105467
51.596095,141.137901
51.557667,141.170311
51.519219,141.202697
51.480750,141.235058
51.442261,141.267396
51.403752,141.299709
51.365222,141.331998
51.326672,141.364263
51.288101,141.396504
51.249511,141.428720
51.210900,141.460912
51.172269,141.493080
51.133618,141.525223
51.094947,141.557343
51.056255,141.589438
51.017543,141.621508
50.978811,141.653555
50.940059,141.685577
50.901287,141.717574
50.862495,141.749547
50.823683,141.781496
50.784850,141.813421
50.745998,141.845321
50.707125,141.877196
50.668233,141.909048
50.629320,141.940874
50.590388,141.972677
50.551436,142.004454
50.512463,142.036208
50.473471,142.067937
50.434458,142.099641
50.395426,142.131321
50.356374,142.162976
50.317302,142.194607
50.278210,142.226213
50.239099,142.257795
50.199967,142.289352
50.160816,142.320884
50.121644,142.352392
50.082453,142.383875
50.043243,142.415334
50.004012,142.446767
49.964762,142.478177
49.925492,142.509561
49.886202,142.540921
49.846893,142.572256
49.807564,142.603567
49.768215,142.634853
49.728847,142.666114
49.689459,142.697350
49.650051,142.728562
49.610624,142.759748
49.571177,142.790910
49.531710,142.822048
49.492224,142.853160
49.452719,142.884248
49.413194,142.915310
49.373649,142.946348
49.334085,142.977361
49.294502,143.008349
49.254899,143.039313
49.215276,143.070251
49.175634,143.101165
49.135973,143.132053
49.096292,143.162917
49.056592,143.193756
49.016873,143.224569
48.977134,143.255358
48.937376,143.286122
48.897598,143.316861
48.857802,143.347575
48.817985,143.378264
48.778150,143.408927
48.738296,143.439566
48.698422,143.470180
48.658529,143.500768
48.618616,143.531332
48.578685,143.561871
48.538734,143.592384
48.498764,143.622872
48.458775,143.653335
48.418767,143.683773
48.378740,143.714186
48.338693,143.744574
48.298628,143.774937
48.258544,143.805274
48.218440,143.835586
48.178317,143.865873
48.138176,143.896135
48.098015,143.926371
48.057835,143.956583
48.017637,143.986769
47.977419,144.016929
47.937183,144.047065
47.896927,144.077175
47.856653,144.107260
47.816360,144.137319
47.776048,144.167354
47.735717,144.197363
47.695367,144.227346
47.654998,144.257304
47.614611,144.287237
47.574204,144.317145
47.533779,144.347027
47.493335,144.376883
47.452873,144.406715
47.412391,144.436520
47.371891,144.466301
47.331372,144.496056
47.290835,144.525785
47.250279,144.555489
47.209704,144.585167
47.169111,144.614820
47.128499,144.644448
47.087868,144.674050
47.047219,144.703626
47.006551,144.733177
46.965864,144.762702
46.925159,144.792202
46.884436,144.821676
46.843694,144.851124
46.802934,144.880547
46.762155,144.909945
46.721357,144.939316
46.680541,144.968662
46.639707,144.997983
46.598854,145.027277
46.557983,145.056546
46.517094,145.085790
46.476186,145.115007
46.435259,145.144199
46.394315,145.173365
46.353352,145.202506
46.312371,145.231620
46.271371,145.260709
46.230354,145.289773
46.189318,145.318810
46.148263,145.347822
46.107191,145.376807
46.066100,145.405767
46.024991,145.434702
45.983864,145.463610
45.942719,145.492492
45.901556,145.521349
45.860374,145.550180
45.819175,145.578985
45.777957,145.607764
45.736721,145.636517
45.695468,145.665244
45.654196,145.693945
45.612906,145.722620
45.571598,145.751270
45.530272,145.779893
45.488928,145.808490
45.447567,145.837062
45.406187,145.865607
45.364789,145.894127
45.323374,145.922620
45.281940,145.951087
45.240489,145.979529
45.199019,146.007944
45.157532,146.036333
45.116027,146.064696
45.074505,146.093033
45.032964,146.121344
44.991406,146.149629
44.949830,146.177888
44.908236,146.206120
44.866624,146.234327
44.824995,146.262507
44.783348,146.290661
44.741684,146.318789
44.700001,146.346891
44.658301,146.374966
44.616584,146.403016
44.574848,146.431039
44.533096,146.459036
44.491325,146.487006
44.449537,146.514951
44.407732,146.542869
44.365909,146.570761
44.324068,146.598626
44.282210,146.626465
44.240334,146.654278
44.198441,146.682065
44.156531,146.709825
44.114603,146.737559
44.072658,146.765267
44.030695,146.792948
43.988715,146.820603
43.946717,146.848231
43.904702,146.875834
43.862670,146.903409
43.820621,146.930959
43.778554,146.958481
43.736470,146.985978
43.694368,147.013448
43.652250,147.040891
43.610114,147.068308
43.567961,147.095699
43.525790,147.123063
43.483603,147.150400
43.441398,147.177711
43.399177,147.204996
43.356938,147.232254
43.314682,147.259485
43.272408,147.286690
43.230118,147.313868
43.187811,147.341020
43.145486,147.368145
43.103145,147.395244
43.060787,147.422316
43.018411,147.449361
42.976019,147.476380
42.933609,147.503372
42.891183,147.530337
42.848740,147.557276
42.806280,147.584188
42.763803,147.611073
42.721309,147.637932
42.678798,147.664764
42.636270,147.691569
42.593725,147.718347
42.551164,147.745099
42.508586,147.771824
42.465991,147.798522
42.423379,147.825194
42.380751,147.851838
42.338106,147.878456
42.295444,147.905047
42.252765,147.931611
42.210070,147.958149
42.167358,147.984660
42.124629,148.011143
42.081884,148.037600
42.039122,148.064030
41.996344,148.090433
41.953549,148.116810
41.910737,148.143159
41.867909,148.169482
41.825064,148.195777
41.782203,148.222046
41.739325,148.248287
41.696431,148.274502
41.653520,148.300690
41.610593,148.326851
41.567650,148.352985
41.524690,148.379091
41.481713,148.405171
41.438721,148.431224
41.395712,148.457250
41.352686,148.483249
41.309644,148.509220
41.266586,148.535165
41.223512,148.561083
41.180421,148.586973
41.137314,148.612837
41.094191,148.638673
41.051052,148.664482
41.007896,148.690264
40.964725,148.716020
40.921537,148.741747
40.878333,148.767448
40.835112,148.793122
40.791876,148.818768
40.748623,148.844387
40.705355,148.869980
40.662070,148.895544
40.618770,148.921082
40.575453,148.946593
40.532120,148.972076
40.488771,148.997532
40.445406,149.022961
40.402026,149.048362
40.358629,149.073736
40.315216,149.099083
40.271788,149.124403
40.228343,149.149695
40.184883,149.174961
40.141407,149.200198
40.097915,149.225409
40.054407,149.250592
40.010883,149.275748
39.967344,149.300876
39.923789,149.325977
39.880218,149.351051
39.836631,149.376097
39.793028,149.401116
39.749410,149.426107
39.705776,149.451072
39.662127,149.476008
39.618461,149.500917
39.574780,149.525799
39.531084,149.550654
39.487372,149.575480
39.443644,149.600280
39.399901,149.625052
39.356142,149.649796
39.312367,149.674513
39.268578,149.699202
39.224772,149.723864
39.180951,149.748499
39.137115,149.773105
39.093263,149.797685
39.049396,149.822236
39.005513,149.846761
38.961615,149.871257
38.917701,149.895726
38.873773,149.920167
38.829828,149.944581
38.785869,149.968967
38.741894,149.993326
38.697904,150.017657
38.653898,150.041960
38.609878,150.066235
38.565842,150.090483
38.521791,150.114704
38.477724,150.138896
38.433643,150.163061
38.389546,150.187198
38.345434,150.211307
38.301307,150.235389
38.257165,150.259443
38.213008,150.283469
38.168835,150.307468
38.124648,150.331438
38.080445,150.355381
38.036228,150.379297
37.991995,150.403184
37.947748,150.427043
37.903485,150.450875
37.859208,150.474679
37.814915,150.498455
37.770608,150.522204
37.726285,150.545924
37.681948,150.569617
37.637596,150.593281
37.593229,150.616918
37.548847,150.640527
37.504451,150.664108
37.460039,150.687661
37.415613,150.711186
37.371172,150.734684
37.326717,150.758153
37.282246,150.781595
37.237761,150.805008
37.193261,150.828394
37.148746,150.851751
37.104217,150.875081
37.059673,150.898382
37.015115,150.921656
36.970542,150.944902
36.925954,150.968119
36.881351,150.991309
36.836735,151.014470
36.792103,151.037604
36.747457,151.060709
36.702797,151.083787
36.658122,151.106836
36.613432,151.129857
36.568728,151.152850
36.524010,151.175815
36.479277,151.198752
36.434530,151.221661
36.389769,151.244542
36.344993,151.267394
36.300202,151.290219
36.255398,151.313015
36.210579,151.335783
36.165746,151.358523
36.120898,151.381235
36.076036,151.403919
36.031160,151.426574
35.986270,151.449201
35.941366,151.471800
35.896447,151.494371
35.851514,151.516914
35.806567,151.539428
35.761606,151.561914
35.716631,151.584372
35.671642,151.606801
35.626638,151.629203
35.581621,151.651576
35.536589,151.673920
35.491544,151.696237
35.446484,151.718525
35.401410,151.740784
35.356323,151.763016
35.311221,151.785219
35.266106,151.807394
35.220976,151.829540
35.175833,151.851658
35.130676,151.873748
35.085505,151.895809
35.040320,151.917842
34.995121,151.939846
34.949909,151.961822
34.904682,151.983770
34.859442,152.005689
34.814188,152.027580
34.768921,152.049442
34.723639,152.071276
34.678344,152.093082
34.633035,152.114859
34.587713,152.136607
34.542377,152.158327
34.497027,152.180019
34.451664,152.201682
34.406287,152.223316
34.360896,152.244923
34.315492,152.266500
34.270074,152.288049
34.224643,152.309569
34.179198,152.331061
34.133740,152.352524
34.088268,152.373959
34.042783,152.395365
33.997284,152.416743
33.951772,152.438092
33.906247,152.459412
33.860708,152.480704
33.815156,152.501967
33.769590,152.523202
33.724011,152.544407
33.678419,152.565585
33.632814,152.586733
33.587195,152.607853
33.541563,152.628944
33.495918,152.650007
33.450259,152.671041
33.404587,152.692046
33.358902,152.713022
33.313204,152.733970
33.267493,152.754889
33.221769,152.775780
33.176031,152.796641
33.130281,152.817474
33.084517,152.838278
33.038740,152.859053
32.992950,152.879800
32.947148,152.900518
32.901332,152.921207
32.855503,152.941867
32.809661,152.962498
32.763806,152.983101
32.717939,153.003674
32.672058,153.024219
32.626165,153.044736
32.580258,153.065223
32.534339,153.085681
32.488407,153.106111
32.442462,153.126511
32.396504,153.146883
32.350534,153.167226
32.304550,153.187540
32.258554,153.207825
32.212545,153.228081
32.166524,153.248309
32.120490,153.268507
32.074443,153.288677
32.028383,153.308817
31.982311,153.328929
31.936226,153.349011
31.890129,153.369065
31.844019,153.389090
31.797896,153.409085
31.751761,153.429052
31.705613,153.448990
31.659453,153.468898
31.613280,153.488778
31.567095,153.508629
31.520897,153.528450
31.474687,153.548243
31.428465,153.568007
31.382230,153.587741
31.335982,153.607447
31.289723,153.627123
31.243450,153.646770
31.197166,153.666389
31.150869,153.685978
31.104560,153.705538
31.058239,153.725069
31.011905,153.744571
30.965560,153.764044
30.919201,153.783487
30.872831,153.802902
30.826449,153.822287
30.780054,153.841643
30.733647,153.860970
30.687228,153.880268
30.640797,153.899537
30.594354,153.918776
30.547899,153.937987
30.501432,153.957168
30.454952,153.976320
30.408461,153.995442
30.361958,154.014536
30.315442,154.033600
30.268915,154.052635
30.222376,154.071641
30.175825,154.090618
30.129261,154.109565
30.082686,154.128483
30.036100,154.147372
29.989501,154.166231
29.942890,154.185061
29.896268,154.203862
29.849634,154.222634
29.802988,154.241376
29.756330,154.260089
29.709660,154.278773
29.662979,154.297427
29.616286,154.316052
29.569581,154.334648
29.522865,154.353214
29.476137,154.371751
29.429397,154.390259
29.382646,154.408737
29.335883,154.427186
29.289109,154.445605
29.242323,154.463995
29.195525,154.482356
29.148716,154.500687
29.101896,154.518989
29.055063,154.537261
29.008220,154.555504
28.961365,154.573718
28.914498,154.591902
28.867621,154.610056
28.820731,154.628181
28.773831,154.646277
28.726919,154.664343
28.679995,154.682380
28.633061,154.700387
28.586115,154.718365
28.539157,154.736313
28.492189,154.754232
28.445209,154.772121
28.398218,154.789981
28.351216,154.807811
28.304202,154.825611
28.257178,154.843383
28.210142,154.861124
28.163095,154.878836
28.116037,154.896518
28.068968,154.914171
28.021888,154.931794
27.974796,154.949388
27.927694,154.966952
27.880581,154.984486
27.833456,155.001991
27.786321,155.019467
27.739175,155.036912
27.692017,155.054328
27.644849,155.071714
27.597670,155.089071
27.550480,155.106398
27.503279,155.123696
27.456067,155.140963
27.408845,155.158201
27.361611,155.175410
27.314367,155.192588
27.267112,155.209737
27.219846,155.226857
27.172570,155.243946
27.125283,155.261006
27.077985,155.278036
27.030676,155.295037
26.983357,155.312007
26.936027,155.328948
26.888686,155.345860
26.841335,155.362741
26.793973,155.379593
26.746601,155.396415
26.699218,155.413207
26.651824,155.429969
26.604420,155.446702
26.557006,155.463405
26.509580,155.480078
26.462145,155.496721
26.414699,155.513334
26.367243,155.529918
26.319776,155.546472
26.272299,155.562996
26.224811,155.579490
26.177313,155.595954
26.129805,155.612389
26.082286,155.628793
26.034757,155.645168
25.987218,155.661513
25.939669,155.677828
25.892109,155.694113
25.844539,155.710368
25.796959,155.726593
25.749369,155.742788
25.701769,155.758954
25.654158,155.775089
25.606537,155.791195
25.558906,155.807271
25.511266,155.823317
25.463615,155.839332
25.415953,155.855318
25.368282,155.871274
25.320601,155.887200
25.272910,155.903096
25.225209,155.918962
25.177498,155.934798
25.129777,155.950604
25.082046,155.966380
25.034305,155.982127
24.986555,155.997843
24.938794,156.013529
24.891024,156.029185
24.843244,156.044811
24.795453,156.060407
24.747654,156.075973
24.699844,156.091509
24.652025,156.107015
24.604196,156.122491
24.556357,156.137936
24.508508,156.153352
24.460650,156.168738
24.412782,156.184093
24.364905,156.199419
24.317018,156.214714
24.269121,156.229979
24.221215,156.245215
24.173299,156.260420
24.125373,156.275595
24.077438,156.290740
24.029494,156.305854
23.981540,156.320939
23.933577,156.335994
23.885604,156.351018
23.837622,156.366012
23.789630,156.380976
23.741629,156.395910
23.693618,156.410814
23.645599,156.425687
23.597569,156.440531
23.549531,156.455344
23.501483,156.470127
23.453426,156.484880
23.405360,156.499602
23.357284,156.514295
23.309200,156.528957
23.261106,156.543589
23.213002,156.558190
23.164890,156.572762
23.116769,156.587303
23.068638,156.601814
23.020498,156.616295
22.972350,156.630745
22.924192,156.645166
22.876025,156.659556
22.827849,156.673915
22.779664,156.688245
22.731470,156.702544
22.683267,156.716813
22.635055,156.731052
22.586834,156.745260
22.538605,156.759438
22.490366,156.773586
22.442118,156.787703
22.393862,156.801790
22.345597,156.815847
22.297323,156.829873
22.249040,156.843869
22.200748,156.857835
22.152448,156.871770
22.104139,156.885675
22.055821,156.899550
22.007494,156.913394
21.959159,156.927208
21.910815,156.940992
21.862462,156.954745
21.814101,156.968468
21.765731,156.982160
21.717353,156.995822
21.668966,157.009453
21.620570,157.023055
21.572166,157.036625
21.523753,157.050166
21.475332,157.063676
21.426903,157.077155
21.378465,157.090604
21.330018,157.104023
21.281563,157.117411
21.233100,157.130769
21.184628,157.144096
21.136148,157.157393
21.087660,157.170659
21.039163,157.183895
20.990658,157.197100
20.942144,157.210275
20.893623,157.223420
20.845093,157.236533
20.796555,157.249617
20.748008,157.262670
20.699454,157.275692
20.650891,157.288684
20.602320,157.301646
20.553741,157.314576
20.505154,157.327477
