step,x,y,v,delta,cross_err
509,-78.786863,93.022755,15.0000,0.033825,0.144128
510,-78.905570,92.282209,15.0000,0.033821,0.144256
511,-79.017311,91.540580,15.0000,0.031491,0.144374
512,-79.122078,90.797933,15.0000,0.034360,0.144511
513,-79.220342,90.054398,15.0000,0.034052,0.144167
514,-79.311502,89.309959,15.0000,0.034035,0.143941
515,-79.395613,88.564690,15.0000,0.033999,0.143768
516,-79.472673,87.818660,15.0000,0.033970,0.143644
517,-79.542680,87.071934,15.0000,0.033945,0.143563
518,-79.605636,86.324581,15.0000,0.033924,0.143517
519,-79.661540,85.576668,15.0000,0.033905,0.143502
520,-79.710390,84.828260,15.0000,0.033890,0.143514
521,-79.752188,84.079426,15.0000,0.033876,0.143548
522,-79.786931,83.330231,15.0000,0.033865,0.143601
523,-79.814621,82.580742,15.0000,0.033855,0.143671
524,-79.835256,81.831026,15.0000,0.033847,0.143754
525,-79.848837,81.081149,15.0000,0.033840,0.143850
526,-79.855364,80.331178,15.0000,0.033834,0.143956
527,-79.854839,79.581178,15.0000,0.033829,0.144071
528,-79.847263,78.831216,15.0000,0.033825,0.144194
529,-79.832637,78.081359,15.0000,0.031494,0.144307
530,-79.810964,77.331672,15.0000,0.034363,0.144440
531,-79.782731,76.582203,15.0000,0.034055,0.144092
532,-79.747342,75.833039,15.0000,0.034037,0.143862
533,-79.704866,75.084243,15.0000,0.034001,0.143686
534,-79.655309,74.335882,15.0000,0.033971,0.143560
535,-79.598684,73.588022,15.0000,0.033946,0.143477
536,-79.535001,72.840731,15.0000,0.033925,0.143430
537,-79.464273,72.094073,15.0000,0.033906,0.143413
538,-79.386508,71.348116,15.0000,0.033890,0.143423
539,-79.301719,70.602924,15.0000,0.033877,0.143456
540,-79.209916,69.858564,15.0000,0.033866,0.143508
541,-79.111110,69.115101,15.0000,0.033856,0.143577
542,-79.005311,68.372600,15.0000,0.033847,0.143660
543,-78.892532,67.631128,15.0000,0.033840,0.143755
544,-78.772784,66.890750,15.0000,0.033834,0.143861
545,-78.646079,66.151530,15.0000,0.033829,0.143976
546,-78.512430,65.413534,15.0000,0.033825,0.144098
547,-78.371849,64.676827,15.0000,0.033821,0.144226
548,-78.224350,63.941474,15.0000,0.031491,0.144344
549,-78.069946,63.207540,15.0000,0.034360,0.144481
550,-77.909127,62.474985,15.0000,0.034052,0.144138
551,-77.741320,61.743999,15.0000,0.034035,0.143911
552,-77.566603,61.014633,15.0000,0.033999,0.143738
553,-77.384996,60.286953,15.0000,0.033970,0.143615
554,-77.196523,59.561020,15.0000,0.033945,0.143533
555,-77.001205,58.836899,15.0000,0.033923,0.143488
556,-76.799065,58.114653,15.0000,0.033905,0.143473
557,-76.590127,57.394345,15.0000,0.033890,0.143484
558,-76.374411,56.676036,15.0000,0.033876,0.143518
559,-76.151940,55.959791,15.0000,0.033865,0.143571
560,-75.922736,55.245673,15.0000,0.033855,0.143641
561,-75.686823,54.533742,15.0000,0.033847,0.143725
562,-75.444222,53.824063,15.0000,0.033840,0.143820
563,-75.194957,53.116697,15.0000,0.033834,0.143927
564,-74.939052,52.411705,15.0000,0.033829,0.144042
565,-74.676530,51.709152,15.0000,0.033824,0.144164
566,-74.407415,51.009096,15.0000,0.031494,0.144277
567,-74.131732,50.311602,15.0000,0.034363,0.144410
568,-73.849955,49.616546,15.0000,0.034055,0.144063
569,-73.561555,48.924213,15.0000,0.034037,0.143833
570,-73.266615,48.234640,15.0000,0.034001,0.143657
571,-72.965167,47.547888,15.0000,0.033971,0.143531
572,-72.657244,46.864014,15.0000,0.033946,0.143448
573,-72.342878,46.183078,15.0000,0.033924,0.143400
574,-72.022104,45.505137,15.0000,0.033906,0.143384
575,-71.694952,44.830250,15.0000,0.033890,0.143394
576,-71.361457,44.158476,15.0000,0.033877,0.143427
577,-71.021650,43.489872,15.0000,0.033866,0.143479
578,-70.675564,42.824497,15.0000,0.033856,0.143548
579,-70.323231,42.162408,15.0000,0.033847,0.143631
580,-69.964686,41.503662,15.0000,0.033840,0.143726
581,-69.599960,40.848319,15.0000,0.033834,0.143832
582,-69.229088,40.196434,15.0000,0.033829,0.143946
583,-68.852104,39.548065,15.0000,0.033825,0.144068
584,-68.469041,38.903268,15.0000,0.033821,0.144197
585,-68.079935,38.262100,15.0000,0.031491,0.144315
586,-67.684820,37.624617,15.0000,0.034360,0.144452
587,-67.284142,36.990616,15.0000,0.034052,0.144109
588,-66.877428,36.360470,15.0000,0.034035,0.143882
589,-66.464770,35.734201,15.0000,0.033999,0.143709
590,-66.046208,35.111862,15.0000,0.033970,0.143586
591,-65.621784,34.493506,15.0000,0.033945,0.143504
592,-65.191543,33.879183,15.0000,0.033923,0.143459
593,-64.755526,33.268946,15.0000,0.033905,0.143444
594,-64.313775,32.662847,15.0000,0.033890,0.143455
595,-63.866334,32.060936,15.0000,0.033876,0.143489
596,-63.413245,31.463266,15.0000,0.033865,0.143542
597,-62.954549,30.869887,15.0000,0.033855,0.143612
598,-62.490289,30.280851,15.0000,0.033847,0.143696
599,-62.020509,29.696209,15.0000,0.033840,0.143791
600,-61.545251,29.116011,15.0000,0.033834,0.143898
601,-61.064558,28.540308,15.0000,0.033829,0.144012
602,-60.578473,27.969150,15.0000,0.033824,0.144135
603,-60.087041,27.402586,15.0000,0.033821,0.144264
604,-59.590305,26.840667,15.0000,0.031491,0.144381
605,-59.088310,26.283440,15.0000,0.034360,0.144519
606,-58.581459,25.730628,15.0000,0.034052,0.144176
607,-58.069352,25.182680,15.0000,0.034035,0.143950
608,-57.552084,24.639602,15.0000,0.033999,0.143777
609,-57.029702,24.101441,15.0000,0.033970,0.143653
610,-56.502259,23.568240,15.0000,0.033945,0.143572
611,-55.969807,23.040041,15.0000,0.033923,0.143526
612,-55.432395,22.516887,15.0000,0.033905,0.143511
613,-54.890077,21.998823,15.0000,0.033890,0.143523
614,-54.342901,21.485892,15.0000,0.033876,0.143557
615,-53.790919,20.978136,15.0000,0.033865,0.143610
616,-53.234182,20.475599,15.0000,0.033855,0.143680
617,-52.672740,19.978323,15.0000,0.033847,0.143764
618,-52.106645,19.486351,15.0000,0.033840,0.143859
619,-51.535948,18.999725,15.0000,0.033834,0.143966
620,-50.960700,18.518488,15.0000,0.033829,0.144081
621,-50.380953,18.042679,15.0000,0.033825,0.144203
622,-49.796759,17.572342,15.0000,0.031494,0.144316
623,-49.208170,17.107516,15.0000,0.034363,0.144449
624,-48.615535,16.647860,15.0000,0.034055,0.144101
625,-48.018539,16.193883,15.0000,0.034037,0.143872
626,-47.417273,15.745575,15.0000,0.034001,0.143696
627,-46.811793,15.302975,15.0000,0.033971,0.143570
628,-46.202159,14.866116,15.0000,0.033946,0.143486
629,-45.588429,14.435030,15.0000,0.033925,0.143439
630,-44.970659,14.009753,15.0000,0.033906,0.143423
631,-44.348907,13.590319,15.0000,0.033890,0.143433
632,-43.723232,13.176761,15.0000,0.033877,0.143466
633,-43.093689,12.769114,15.0000,0.033866,0.143518
634,-42.460337,12.367412,15.0000,0.033856,0.143587
635,-41.823233,11.971687,15.0000,0.033847,0.143670
636,-41.182433,11.581974,15.0000,0.033840,0.143765
637,-40.537997,11.198305,15.0000,0.033834,0.143870
638,-39.889982,10.820713,15.0000,0.033829,0.143985
639,-39.238445,10.449230,15.0000,0.033825,0.144107
640,-38.583444,10.083888,15.0000,0.033821,0.144236
641,-37.925039,9.724719,15.0000,0.031491,0.144353
642,-37.263287,9.371753,15.0000,0.034360,0.144491
643,-36.598472,9.024592,15.0000,0.034052,0.144147
644,-35.930373,8.683794,15.0000,0.034035,0.143921
645,-35.259078,8.349334,15.0000,0.033999,0.143748
646,-34.584651,8.021237,15.0000,0.033970,0.143624
647,-33.907154,7.699527,15.0000,0.033945,0.143542
648,-33.226650,7.384226,15.0000,0.033923,0.143497
649,-32.543202,7.075358,15.0000,0.033905,0.143482
650,-31.856873,6.772947,15.0000,0.033890,0.143494
651,-31.167726,6.477015,15.0000,0.033876,0.143527
652,-30.475822,6.187587,15.0000,0.033865,0.143581
653,-29.781224,5.904684,15.0000,0.033855,0.143650
654,-29.083994,5.628331,15.0000,0.033847,0.143734
655,-28.384196,5.358549,15.0000,0.033840,0.143830
656,-27.681891,5.095360,15.0000,0.033834,0.143936
657,-26.977143,4.838788,15.0000,0.033829,0.144051
658,-26.270013,4.588853,15.0000,0.033824,0.144173
659,-25.560565,4.345576,15.0000,0.031494,0.144286
660,-24.848862,4.108978,15.0000,0.034363,0.144419
661,-24.135115,3.878618,15.0000,0.034055,0.144072
662,-23.419202,3.655083,15.0000,0.034037,0.143842
663,-22.701205,3.438333,15.0000,0.034001,0.143666
664,-21.981190,3.228384,15.0000,0.033971,0.143540
665,-21.259224,3.025247,15.0000,0.033946,0.143457
666,-20.535372,2.828935,15.0000,0.033925,0.143409
667,-19.809701,2.639459,15.0000,0.033906,0.143393
668,-19.082275,2.456833,15.0000,0.033890,0.143403
669,-18.353162,2.281068,15.0000,0.033877,0.143436
670,-17.622425,2.112178,15.0000,0.033866,0.143488
671,-16.890131,1.950174,15.0000,0.033856,0.143557
672,-16.156345,1.795068,15.0000,0.033847,0.143640
673,-15.421132,1.646873,15.0000,0.033840,0.143735
674,-14.684557,1.505599,15.0000,0.033834,0.143841
675,-13.946687,1.371258,15.0000,0.033829,0.143955
676,-13.207586,1.243860,15.0000,0.033825,0.144078
677,-12.467321,1.123416,15.0000,0.033821,0.144206
678,-11.725956,1.009935,15.0000,0.031491,0.144324
679,-10.983557,0.903427,15.0000,0.034360,0.144461
680,-10.240255,0.803418,15.0000,0.034052,0.144118
681,-9.496031,0.710512,15.0000,0.034035,0.143891
682,-8.750962,0.624652,15.0000,0.033999,0.143718
683,-8.005114,0.545842,15.0000,0.033970,0.143595
684,-7.258555,0.474083,15.0000,0.033945,0.143513
685,-6.511352,0.409373,15.0000,0.033923,0.143468
686,-5.763571,0.351715,15.0000,0.029229,0.143453
687,-5.015281,0.301109,15.0000,-0.002494,0.143464
688,-4.266604,0.256581,15.0000,0.000147,0.142523
689,-3.517958,0.211535,15.0000,-0.000003,0.134019
690,-2.769310,0.166519,15.0000,-0.000000,0.118505
691,-2.020662,0.121503,15.0000,-0.000000,0.095954
692,-1.272014,0.076486,15.0000,-0.000000,0.066372
693,-0.523366,0.031470,15.0000,-0.000000,0.029767
694,0.225281,-0.013546,15.0000,0.100000,-0.013867
695,0.973929,-0.058563,15.0000,0.200000,-0.064490
696,1.723541,-0.082699,15.0000,0.224823,-0.101247
697,2.473323,-0.064610,15.0000,0.124823,-0.102805
698,3.220444,0.001041,15.0000,0.024823,-0.063754
699,3.964823,0.092687,15.0000,-0.075177,-0.005614
700,4.708553,0.189464,15.0000,-0.091052,0.050695
701,5.454145,0.270661,15.0000,0.008948,0.084331
702,6.201556,0.332924,15.0000,0.061396,0.091922
703,6.948810,0.397045,15.0000,0.025614,0.094338
704,7.694860,0.473916,15.0000,0.029716,0.102521
705,8.440344,0.556094,15.0000,0.027944,0.108985
706,9.185125,0.644424,15.0000,0.031048,0.114616
707,9.929197,0.738535,15.0000,0.029078,0.119030
708,10.672429,0.839061,15.0000,0.032110,0.122872
709,11.414825,0.945588,15.0000,0.032146,0.125732
710,12.156241,1.058736,15.0000,0.032405,0.128242
711,12.896617,1.178502,15.0000,0.032605,0.130409
712,13.635884,1.304929,15.0000,0.032779,0.132287
713,14.373976,1.438049,15.0000,0.032927,0.133917
714,15.110824,1.577886,15.0000,0.033053,0.135335
715,15.846362,1.724460,15.0000,0.033161,0.136572
716,16.580523,1.877782,15.0000,0.033253,0.137655
717,17.313240,2.037863,15.0000,0.033332,0.138606
718,18.044446,2.204708,15.0000,0.033400,0.139444
719,18.774076,2.378319,15.0000,0.033457,0.140184
720,19.502063,2.558693,15.0000,0.033507,0.140843
721,20.228342,2.745828,15.0000,0.033549,0.141430
722,20.952846,2.939717,15.0000,0.031274,0.141941
723,21.675512,3.140352,15.0000,0.034156,0.142415
724,22.396407,3.347259,15.0000,0.033879,0.142362
725,23.115305,3.560999,15.0000,0.033887,0.142385
726,23.832160,3.781497,15.0000,0.033872,0.142424
727,24.546906,4.008736,15.0000,0.033862,0.142482
728,25.259482,4.242693,15.0000,0.033852,0.142556
729,25.969825,4.483344,15.0000,0.033844,0.142643
730,26.677873,4.730666,15.0000,0.033838,0.142742
731,27.383564,4.984636,15.0000,0.033832,0.142850
732,28.086835,5.245231,15.0000,0.033827,0.142967
733,28.787625,5.512425,15.0000,0.033823,0.143091
734,29.485873,5.786196,15.0000,0.033819,0.143222
735,30.181517,6.066516,15.0000,0.033816,0.143358
736,30.874495,6.353362,15.0000,0.033814,0.143498
737,31.564748,6.646707,15.0000,0.033811,0.143642
738,32.252214,6.946524,15.0000,0.033810,0.143790
739,32.936833,7.252788,15.0000,0.033808,0.143940
740,33.618544,7.565470,15.0000,0.033807,0.144093
741,34.297287,7.884542,15.0000,0.031480,0.144231
742,34.973004,8.209977,15.0000,0.034350,0.144386
743,35.645847,8.541309,15.0000,0.034043,0.144058
744,36.315498,8.879049,15.0000,0.034028,0.143845
745,36.981923,9.223109,15.0000,0.033992,0.143683
746,37.645065,9.573455,15.0000,0.033964,0.143569
747,38.304869,9.930049,15.0000,0.033940,0.143496
748,38.961278,10.292855,15.0000,0.033919,0.143457
749,39.614235,10.661835,15.0000,0.033902,0.143448
750,40.263686,11.036953,15.0000,0.033887,0.143465
751,40.909574,11.418173,15.0000,0.033874,0.143503
752,41.551844,11.805457,15.0000,0.033863,0.143560
753,42.190440,12.198771,15.0000,0.033853,0.143633
754,42.825306,12.598075,15.0000,0.033845,0.143719
755,43.456389,13.003335,15.0000,0.033839,0.143817
756,44.083631,13.414512,15.0000,0.033833,0.143926
757,44.706980,13.831569,15.0000,0.033828,0.144042
758,45.326381,14.254467,15.0000,0.033824,0.144166
759,45.941778,14.683170,15.0000,0.031494,0.144281
760,46.553119,15.117637,15.0000,0.034362,0.144414
761,47.160635,15.557438,15.0000,0.034054,0.144068
762,47.763923,16.003020,15.0000,0.034037,0.143839
763,48.362968,16.454290,15.0000,0.034000,0.143664
764,48.957718,16.911207,15.0000,0.033971,0.143538
765,49.548125,17.373722,15.0000,0.033946,0.143455
766,50.134139,17.841790,15.0000,0.033924,0.143408
767,50.715711,18.315365,15.0000,0.033906,0.143392
768,51.292794,18.794401,15.0000,0.033890,0.143403
769,51.865337,19.278853,15.0000,0.033877,0.143436
770,52.433293,19.768676,15.0000,0.033865,0.143489
771,52.996613,20.263823,15.0000,0.033856,0.143558
772,53.555248,20.764250,15.0000,0.033847,0.143641
773,54.109151,21.269910,15.0000,0.033840,0.143736
774,54.658273,21.780757,15.0000,0.033834,0.143842
775,55.202567,22.296745,15.0000,0.033829,0.143956
776,55.741985,22.817828,15.0000,0.033825,0.144079
777,56.276482,23.343959,15.0000,0.033821,0.144207
778,56.806009,23.875090,15.0000,0.031491,0.144325
779,57.330522,24.411175,15.0000,0.034360,0.144463
780,57.850324,24.951828,15.0000,0.034052,0.144119
781,58.364939,25.497420,15.0000,0.034035,0.143893
782,58.874369,26.047858,15.0000,0.033999,0.143720
783,59.378571,26.603088,15.0000,0.033970,0.143596
784,59.877504,27.163058,15.0000,0.033945,0.143515
785,60.371129,27.727712,15.0000,0.033923,0.143469
786,60.859406,28.296997,15.0000,0.033905,0.143454
787,61.342295,28.870860,15.0000,0.033890,0.143466
788,61.819755,29.449247,15.0000,0.033876,0.143500
789,62.291748,30.032104,15.0000,0.033865,0.143553
790,62.758233,30.619379,15.0000,0.033855,0.143623
791,63.219171,31.211018,15.0000,0.033847,0.143706
792,63.674522,31.806966,15.0000,0.033840,0.143802
793,64.124248,32.407172,15.0000,0.033834,0.143908
794,64.568311,33.011579,15.0000,0.033829,0.144023
795,65.006671,33.620135,15.0000,0.033824,0.144146
796,65.439291,34.232785,15.0000,0.033821,0.144275
797,65.866134,34.849474,15.0000,0.031491,0.144392
798,66.287162,35.470148,15.0000,0.034360,0.144530
799,66.702742,36.094481,15.0000,0.034052,0.144186
800,67.112343,36.722755,15.0000,0.034035,0.143960
801,67.515981,37.354875,15.0000,0.033999,0.143787
802,67.913621,37.990786,15.0000,0.033970,0.143664
803,68.305237,38.630424,15.0000,0.033945,0.143582
804,68.690797,39.273731,15.0000,0.033923,0.143537
805,69.070271,39.920646,15.0000,0.033905,0.143522
806,69.443631,40.571109,15.0000,0.033890,0.143534
807,69.810846,41.225061,15.0000,0.033876,0.143568
808,70.171886,41.882443,15.0000,0.033865,0.143621
809,70.526721,42.543193,15.0000,0.033855,0.143690
810,70.875323,43.207254,15.0000,0.033847,0.143774
811,71.217662,43.874565,15.0000,0.033840,0.143870
812,71.553710,44.545066,15.0000,0.033834,0.143976
813,71.883438,45.218698,15.0000,0.033829,0.144091
814,72.206818,45.895400,15.0000,0.033825,0.144214
815,72.523822,46.575112,15.0000,0.031494,0.144326
816,72.834424,47.257773,15.0000,0.034363,0.144459
817,73.139040,47.943126,15.0000,0.034055,0.144112
818,73.437097,48.631357,15.0000,0.034037,0.143882
819,73.728629,49.322378,15.0000,0.034001,0.143706
820,74.013611,50.016125,15.0000,0.033971,0.143580
821,74.292026,50.712534,15.0000,0.033946,0.143497
822,74.563854,51.411540,15.0000,0.033925,0.143449
823,74.829077,52.113079,15.0000,0.033906,0.143433
824,75.087675,52.817087,15.0000,0.033890,0.143443
825,75.339628,53.523500,15.0000,0.033877,0.143476
826,75.584917,54.232255,15.0000,0.033866,0.143528
827,75.823523,54.943287,15.0000,0.033856,0.143597
828,76.055428,55.656533,15.0000,0.033847,0.143680
829,76.280612,56.371930,15.0000,0.033840,0.143775
830,76.499058,57.089412,15.0000,0.033834,0.143881
831,76.710747,57.808918,15.0000,0.033829,0.143995
832,76.915662,58.530381,15.0000,0.033825,0.144117
833,77.113785,59.253739,15.0000,0.033821,0.144246
834,77.305102,59.978928,15.0000,0.031491,0.144363
835,77.489594,60.705882,15.0000,0.034360,0.144501
836,77.667718,61.434423,15.0000,0.034052,0.144157
837,77.838877,62.164632,15.0000,0.034035,0.143931
838,78.003120,62.896427,15.0000,0.033999,0.143758
839,78.160434,63.629743,15.0000,0.033970,0.143634
840,78.310813,64.364512,15.0000,0.033945,0.143553
841,78.454249,65.100669,15.0000,0.033923,0.143507
842,78.590735,65.838145,15.0000,0.033905,0.143492
843,78.720263,66.576875,15.0000,0.033890,0.143504
844,78.842825,67.316793,15.0000,0.033876,0.143538
845,78.958414,68.057833,15.0000,0.033865,0.143591
846,79.067021,68.799927,15.0000,0.033855,0.143661
847,79.168641,69.543011,15.0000,0.033847,0.143744
848,79.263265,70.287018,15.0000,0.033840,0.143840
849,79.350888,71.031882,15.0000,0.033834,0.143946
850,79.431502,71.777537,15.0000,0.033829,0.144061
851,79.505102,72.523917,15.0000,0.033825,0.144184
852,79.571683,73.270956,15.0000,0.031494,0.144297
853,79.631239,74.018587,15.0000,0.034363,0.144430
854,79.684250,74.766711,15.0000,0.034055,0.144082
855,79.730115,75.515308,15.0000,0.034037,0.143852
856,79.768894,76.264304,15.0000,0.034001,0.143677
857,79.800587,77.013635,15.0000,0.033971,0.143551
858,79.825199,77.763231,15.0000,0.033946,0.143467
859,79.842733,78.513026,15.0000,0.033925,0.143420
860,79.853194,79.262953,15.0000,0.033906,0.143403
861,79.856585,80.012945,15.0000,0.033890,0.143413
862,79.852910,80.762936,15.0000,0.033877,0.143446
863,79.842172,81.512859,15.0000,0.033866,0.143498
864,79.824374,82.262648,15.0000,0.033856,0.143567
865,79.799522,83.012236,15.0000,0.033847,0.143650
866,79.767618,83.761557,15.0000,0.033840,0.143746
867,79.728668,84.510545,15.0000,0.033834,0.143851
868,79.682677,85.259134,15.0000,0.033829,0.143966
869,79.629650,86.007257,15.0000,0.033825,0.144088
870,79.569592,86.754848,15.0000,0.033821,0.144216
871,79.502510,87.501842,15.0000,0.031491,0.144334
872,79.428411,88.248173,15.0000,0.034360,0.144471
873,79.347784,88.993826,15.0000,0.034052,0.144128
874,79.260041,89.738676,15.0000,0.034035,0.143902
875,79.165254,90.482662,15.0000,0.033999,0.143728
876,79.063435,91.225719,15.0000,0.033970,0.143605
877,78.954600,91.967780,15.0000,0.033945,0.143523
878,78.838765,92.708781,15.0000,0.033923,0.143478
879,78.715945,93.448656,15.0000,0.033905,0.143463
880,78.586157,94.187341,15.0000,0.033890,0.143474
881,78.449415,94.924770,15.0000,0.033876,0.143508
882,78.305734,95.660878,15.0000,0.033865,0.143562
883,78.155130,96.395602,15.0000,0.033855,0.143631
884,77.997619,97.128875,15.0000,0.033847,0.143715
885,77.833217,97.860635,15.0000,0.033840,0.143811
886,77.661939,98.590816,15.0000,0.033834,0.143917
887,77.483802,99.319353,15.0000,0.033829,0.144032
888,77.298824,100.046184,15.0000,0.033824,0.144154
889,77.107022,100.771244,15.0000,0.033821,0.144283
890,76.908413,101.494469,15.0000,0.031491,0.144400
891,76.703016,102.215796,15.0000,0.034360,0.144538
892,76.491315,102.935297,15.0000,0.034052,0.144195
893,76.272753,103.652745,15.0000,0.034035,0.143969
894,76.047413,104.368092,15.0000,0.033999,0.143796
